reprender	reprender	V
representar	representar	V
reprimir	reprimir	V
reprobar	reprobar	V
reprochar	reprochar	V
reproducir	reproducir	V
repudiar	repudiar	V
repugnar	repugnar	V
requerir	requirir	V
requisar	requisar	V
resaltar	resaltar	V
resarcir	resarcir	V
resbalar	escorregar	V
resbalar	esvarar	V
rescatar	rescatar	V
rescindir	rescindir	V
reseñar	apuntar	V
resentir	resentir	V
reservar	reservar	V
resfriar	arrefriar	V
resguardar	resgardar	V
residir	residir	V
resignar	resignar	V
resistir	resistir	V
resolver	resolver	V
resonar	resoar	V
respaldar	apoiar	V
respectar	respectar	V
respetar	respectar	V
respirar	respirar	V
responder	responder	V
responsabilizar	responsabilizar	V
resquebrajar	rachar	V
restablecer	restabelecer	V
restablecer	restablecer	V
restar	restar	V
restaurar	restaurar	V
restituir	restituír	V
restringir	restrinxir	V
resucitar	resucitar	V
resultar	resultar	V
resumir	resumir	V
resurgir	rexurdir	V
retar	retar	V
retardar	retardar	V
retener	reter	V
retirar	retirar	V
retocar	retocar	V
retomar	retomar	V
retorcer	retorcer	V
retornar	retornar	V
retractar	retractar	V
retransmitir	retransmitir	V
retrasar	adiar	V
retrasar	atrasar	V
retratar	retratar	V
retroalimentar	retroalimentar	V
retroceder	retroceder	V
retumbar	retumbar	V
reubicar	recolocar	V
reunir	reunir	V
reutilizar	reutilizar	V
revalidar	revalidar	V
revalorizar	revalorizar	V
revelar	revelar	V
reventar	rebentar	V
revertir	reverter	V
revestir	revestir	V
revisar	revisar	V
revitalizar	revitalizar	V
revivir	revivir	V
revocar	revogar	V
revolucionar	revolucionar	V
revolver	revolver	V
rezagar	atrasar	V
rezar	rezar	V
rivalizar	rivalizar	V
rizar	rizar	V
robar	roubar	V
rociar	asperxer	V
rodar	rodar	V
rodear	rodear	V
roer	roer	V
rogar	pregar	V
rogar	rogar	V
romper	rachar	V
romper	romper	V
romperlaracha	romperaserie	V
romperlaserie	romperaserie	V
romperse	romper	V
romperunaracha	romperunhaserie	V
romperunaserie	romperunhaserie	V
rondar	roldar	V
rotar	rotar	V
rozar	rozar	V
ruborizar	ruborizar	V
rubricar	rubricar	V
rugir	ruxir	V
rumorear	rumorear	V
saber	saber	V
saborear	saborear	V
sacar	sacar	V
saciar	saciar	V
sacralizar	sacralizar	V
sacrificar	sacrificar	V
sacudir	sacudir	V
salar	salgar	V
saldar	saldar	V
salgar	salgar	V
salir	saír	V
salpicar	salpicar	V
salpicar	zarrapicar	V
saltar	brincar	V
saltar	saltar	V
saltarporencima	chimparporriba	V
saludar	saudar	V
salvaguardar	salvagardar	V
salvar	salvar	V
sancionar	sancionar	V
sanear	sanear	V
sangrar	sangrar	V
saquear	saquear	V
satisfacer	satisfacer	V
saturar	saturar	V
secallar	calar	V
secar	secar	V
secasar	casar	V
secuestrar	secuestrar	V
secundar	secundar	V
sedimentar	sedimentar	V
seducir	seducir	V
segar	segar	V
seguir	seguir	V
seleccionar	seleccionar	V
sellar	selar	V
sellevar	levar	V
sembrar	sementar	V
semejar	semellar	V
señalar	sinalar	V
señalizar	sinalizar	V
sensibilizar	sensibilizar	V
sentar	sentar	V
sentarse	sentar	V
sentenciar	sentenciar	V
sentir	sentir	V
separar	separar	V
sepudrir	podrecer	V
sepultar	sepultar	V
sequedar	quedar	V
ser	ser	V
seriar	seriar	V
seromper	romper	V
servir	servir	V
sesentar	sentar	V
sesgar	nesgar	V
sevenir	vir	V
seviste	vístese	V
significar	significar	V
silbar	asubiar	V
silenciar	silenciar	V
simbolizar	simbolizar	V
simpatizar	simpatizar	V
simplificar	simplificar	V
simular	simular	V
sincronizar	sincronizar	V
sintetizar	sintetizar	V
sitiar	cercar	V
sitiar	sitiar	V
situar	situar	V
sobornar	subornar	V
sobrar	abondar	V
sobrar	sobrar	V
sobrellevar	soportar	V
sobrepasar	exceder	V
sobreponer	sobrepoñer	V
sobreponer	sobrepor	V
sobresalir	sobresaír	V
sobresaltar	sobresaltar	V
sobrevenir	sobrevir	V
sobrevivir	sobrevivir	V
sobrevolar	sobrevoar	V
socorrer	socorrer	V
sofisticar	sofisticar	V
sofocar	sufocar	V
solazar	entreter	V
solear	asollar	V
soler	adoitar	V
solfear	solfexar	V
solicitar	solicitar	V
solidarizar	solidarizar	V
soltar	soltar	V
solucionar	solucionar	V
solventar	liquidar	V
somatizar	somatizar	V
someter	someter	V
sonar	soar	V
soñar	soñar	V
sondear	sondar	V
sonreír	sorrir	V
sonrojar	ruborizar	V
sopesar	sopesar	V
soplar	soprar	V
soportar	soportar	V
sorber	sorber	V
sorprender	sorprender	V
sortear	sortear	V
sospechar	sospeitar	V
sostener	soster	V
soterrar	soterrar	V
suavizar	suavizar	V
subastar	poxar	V
subcontratar	subcontratar	V
subir	subir	V
sublevar	sublevar	V
subordinar	subordinar	V
subrayar	subliñar	V
subsanar	emendar	V
subsistir	subsistir	V
subtitular	subtitular	V
subvencionar	subvencionar	V
subyacer	subxacer	V
subyugar	subxugar	V
succionar	succionar	V
suceder	suceder	V
sucumbir	sucumbir	V
sudar	suar	V
sufragar	sufragar	V
sufrir	sufrir	V
sugerir	suxerir	V
suicidar	suicidar	V
sujetar	suxeitar	V
sumar	sumar	V
sumergir	mergullar	V
sumergir	somerxer	V
suministrar	fornecer	V
suministrar	subministrar	V
sumir	sumir	V
supeditar	supeditar	V
superar	superar	V
supervisar	supervisar	V
suplicar	suplicar	V
suplir	suplir	V
suponer	supoñer	V
suponer	supor	V
suprimir	suprimir	V
surcar	asucar	V
surgir	xurdir	V
surtir	fornecer	V
surtirefecto	producirefecto	V
suscitar	suscitar	V
suscribir	subscribir	V
suspender	suspender	V
suspirar	suspirar	V
sustentar	sustentar	V
sustituir	substituír	V
sustraer	subtraer	V
susurrar	rumorear	V
suturar	suturar	V
tachar	tachar	V
taladrar	tradear	V
talar	tallar	V
tallar	tallar	V
tambalear	cambalear	V
tantear	tentear	V
tapar	tapar	V
taponar	taponar	V
tardar	tardar	V
tasar	taxar	V
tatuar	tatuar	V
tejer	tecer	V
telar	tear	V
telefonear	telefonar	V
televisar	televisar	V
temblar	tremer	V
temer	temer	V
templar	amornar	V
tender	tender	V
tener	ter	V
tenermalasuerte	termalasorte	V
tenervídeo	tervídeo	V
tenervideo	tervídeo	V
teñir	tinguir	V
teñir	tinxir	V
tensar	tensar	V
tentar	tentar	V
terminar	terminar	V
territorializar	territorializar	V
testificar	testificar	V
testimoniar	testemuñar	V
tildar	tachar	V
timar	estafar	V
tirar	tirar	V
tirotear	tirotear	V
titular	titular	V
tocar	tocar	V
tocarlachina	tocaropandote	V
tolerar	tolerar	V
tomar	tomar	V
topar	topar	V
torcer	torcer	V
torear	tourear	V
tornar	tornar	V
torpedear	torpedear	V
tostar	tostar	V
trabajar	traballar	V
traducir	traducir	V
traer	traer	V
tragar	tragar	V
traicionar	traizoar	V
tramar	tramar	V
tramitar	tramitar	V
tranquilizar	tranquilizar	V
transcribir	transcribir	V
transcurrir	transcorrer	V
transferir	transferir	V
transformar	transformar	V
transigir	transixir	V
transitar	transitar	V
transmitir	transmitir	V
transportar	transportar	V
trascender	transcender	V
trasferir	transferir	V
trasformar	transformar	V
trasladar	trasladar	V
trasmitir	transmitir	V
trasnochar	trasnoitar	V
traspasar	traspasar	V
trasportar	transportar	V
trastocar	trastornar	V
trasvasar	transvasar	V
tratar	tratar	V
traumatizar	traumatizar	V
trazar	trazar	V
trepar	rubir	V
tributar	tributar	V
triplicar	triplicar	V
tripular	tripular	V
triunfar	triunfar	V
tropezar	tropezar	V
truncar	truncar	V
tumbar	tombar	V
turbar	turbar	V
tutelar	tutelar	V
ubicar	situar	V
ultimar	ultimar	V
unificar	unificar	V
unir	unir	V
urbanizar	urbanizar	V
urgir	urxir	V
usar	usar	V
usurpar	usurpar	V
utilizar	utilizar	V
vaciar	baldeirar	V
vaciar	baleirar	V
vacilar	vacilar	V
vacunar	vacinar	V
valer	valer	V
vallar	valar	V
valorar	valorar	V
vanagloriar	vangloriar	V
varar	varar	V
variar	variar	V
vaticinar	vaticinar	V
vedar	vedar	V
vejar	vexar	V
velar	velar	V
vencer	vencer	V
vender	vender	V
venerar	venerar	V
vengar	vingar	V
venir	vir	V
venirse	vir	V
ver	ver	V
veranear	veranear	V
verificar	verificar	V
versar	versar	V
vertebrar	vertebrar	V
vertir	verter	V
vestir	vestir	V
vetar	vetar	V
viajar	viaxar	V
vibrar	vibrar	V
vigilar	vixiar	V
vincular	vincular	V
violar	violar	V
violentar	violentar	V
virar	virar	V
visar	visar	V
visitar	visitar	V
vislumbrar	albiscar	V
visualizar	visualizar	V
vivir	vivir	V
vocear	vocear	V
vociferar	vociferar	V
volar	voar	V
volcar	envorcar	V
volear	bater	V
volver	volver	V
votar	votar	V
vulnerar	vulnerar	V
yacer	xacer	V
zanjar	resolver	V
zarpar	partir	V
